"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment",,"Distance to Parks"
"37","North Carolina","37051002506","Cumberland County, NC - 37051002506","2020","5.7%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051002600","Cumberland County, NC - 37051002600","2020","9.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051002600","Cumberland County, NC - 37051002600","2020","16.4%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051002701","Cumberland County, NC - 37051002701","2020","2.4%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051002701","Cumberland County, NC - 37051002701","2020","9.6%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051002702","Cumberland County, NC - 37051002702","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051002702","Cumberland County, NC - 37051002702","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051002801","Cumberland County, NC - 37051002801","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051002801","Cumberland County, NC - 37051002801","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051002802","Cumberland County, NC - 37051002802","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051002802","Cumberland County, NC - 37051002802","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051002900","Cumberland County, NC - 37051002900","2020","19.8%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051002900","Cumberland County, NC - 37051002900","2020","28.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003002","Cumberland County, NC - 37051003002","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003002","Cumberland County, NC - 37051003002","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003003","Cumberland County, NC - 37051003003","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003003","Cumberland County, NC - 37051003003","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003004","Cumberland County, NC - 37051003004","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003004","Cumberland County, NC - 37051003004","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003102","Cumberland County, NC - 37051003102","2020","21.4%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003102","Cumberland County, NC - 37051003102","2020","56.4%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003103","Cumberland County, NC - 37051003103","2020","2.6%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003103","Cumberland County, NC - 37051003103","2020","14.4%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003105","Cumberland County, NC - 37051003105","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003105","Cumberland County, NC - 37051003105","2020","8.7%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003106","Cumberland County, NC - 37051003106","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003106","Cumberland County, NC - 37051003106","2020","0.6%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003203","Cumberland County, NC - 37051003203","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003203","Cumberland County, NC - 37051003203","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003205","Cumberland County, NC - 37051003205","2020","8.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003205","Cumberland County, NC - 37051003205","2020","24.4%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003206","Cumberland County, NC - 37051003206","2020","9.8%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003206","Cumberland County, NC - 37051003206","2020","39.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003207","Cumberland County, NC - 37051003207","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003207","Cumberland County, NC - 37051003207","2020","1.7%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003208","Cumberland County, NC - 37051003208","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003208","Cumberland County, NC - 37051003208","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003209","Cumberland County, NC - 37051003209","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003209","Cumberland County, NC - 37051003209","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003302","Cumberland County, NC - 37051003302","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003302","Cumberland County, NC - 37051003302","2020","0.2%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003304","Cumberland County, NC - 37051003304","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003304","Cumberland County, NC - 37051003304","2020","2.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003307","Cumberland County, NC - 37051003307","2020","4.5%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003307","Cumberland County, NC - 37051003307","2020","37.1%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003310","Cumberland County, NC - 37051003310","2020","52.6%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003310","Cumberland County, NC - 37051003310","2020","81.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003311","Cumberland County, NC - 37051003311","2020","37.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003311","Cumberland County, NC - 37051003311","2020","67.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003312","Cumberland County, NC - 37051003312","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003312","Cumberland County, NC - 37051003312","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003313","Cumberland County, NC - 37051003313","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003313","Cumberland County, NC - 37051003313","2020","1.2%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003314","Cumberland County, NC - 37051003314","2020","12.1%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003314","Cumberland County, NC - 37051003314","2020","39.3%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003315","Cumberland County, NC - 37051003315","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003315","Cumberland County, NC - 37051003315","2020","1.4%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003316","Cumberland County, NC - 37051003316","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003316","Cumberland County, NC - 37051003316","2020","4.2%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003317","Cumberland County, NC - 37051003317","2020","3.9%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003317","Cumberland County, NC - 37051003317","2020","24.2%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003318","Cumberland County, NC - 37051003318","2020","8.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003318","Cumberland County, NC - 37051003318","2020","81.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003401","Cumberland County, NC - 37051003401","2020","4.6%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003401","Cumberland County, NC - 37051003401","2020","20.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003403","Cumberland County, NC - 37051003403","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003403","Cumberland County, NC - 37051003403","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003404","Cumberland County, NC - 37051003404","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003404","Cumberland County, NC - 37051003404","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003408","Cumberland County, NC - 37051003408","2020","11.8%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003408","Cumberland County, NC - 37051003408","2020","27.6%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003409","Cumberland County, NC - 37051003409","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003409","Cumberland County, NC - 37051003409","2020","5.2%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003410","Cumberland County, NC - 37051003410","2020","0.5%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003410","Cumberland County, NC - 37051003410","2020","6.3%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003501","Cumberland County, NC - 37051003501","2020","54.9%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003501","Cumberland County, NC - 37051003501","2020","99.7%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003502","Cumberland County, NC - 37051003502","2020","4.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003502","Cumberland County, NC - 37051003502","2020","72.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003601","Cumberland County, NC - 37051003601","2020","11.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003601","Cumberland County, NC - 37051003601","2020","59.3%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003602","Cumberland County, NC - 37051003602","2020","41.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003602","Cumberland County, NC - 37051003602","2020","57.9%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003700","Cumberland County, NC - 37051003700","2020","11.6%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003700","Cumberland County, NC - 37051003700","2020","19.4%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051003800","Cumberland County, NC - 37051003800","2020","84.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051003800","Cumberland County, NC - 37051003800","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051980100","Cumberland County, NC - 37051980100","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051980100","Cumberland County, NC - 37051980100","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37051980200","Cumberland County, NC - 37051980200","2020","10.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37051980200","Cumberland County, NC - 37051980200","2020","28.9%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37053110101","Currituck County, NC - 37053110101","2020","99.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37053110101","Currituck County, NC - 37053110101","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37053110102","Currituck County, NC - 37053110102","2020","90.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37053110102","Currituck County, NC - 37053110102","2020","98.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37053110201","Currituck County, NC - 37053110201","2020","1.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37053110201","Currituck County, NC - 37053110201","2020","4.5%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37053110202","Currituck County, NC - 37053110202","2020","50.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37053110202","Currituck County, NC - 37053110202","2020","79.7%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37053110301","Currituck County, NC - 37053110301","2020","16.1%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37053110301","Currituck County, NC - 37053110301","2020","42.6%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37053110302","Currituck County, NC - 37053110302","2020","39.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37053110302","Currituck County, NC - 37053110302","2020","50.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37053110401","Currituck County, NC - 37053110401","2020","13.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37053110401","Currituck County, NC - 37053110401","2020","38.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37053110403","Currituck County, NC - 37053110403","2020","22.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37053110403","Currituck County, NC - 37053110403","2020","43.5%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37053110404","Currituck County, NC - 37053110404","2020","42.1%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37053110404","Currituck County, NC - 37053110404","2020","57.3%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37055970101","Dare County, NC - 37055970101","2020","11.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37055970101","Dare County, NC - 37055970101","2020","34.6%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37055970102","Dare County, NC - 37055970102","2020","45.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37055970102","Dare County, NC - 37055970102","2020","81.6%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37055970200","Dare County, NC - 37055970200","2020","81.6%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37055970200","Dare County, NC - 37055970200","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37055970301","Dare County, NC - 37055970301","2020","0.2%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37055970301","Dare County, NC - 37055970301","2020","17.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37055970302","Dare County, NC - 37055970302","2020","79.2%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37055970302","Dare County, NC - 37055970302","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37055970400","Dare County, NC - 37055970400","2020","88.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37055970400","Dare County, NC - 37055970400","2020","96.5%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37055970501","Dare County, NC - 37055970501","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37055970501","Dare County, NC - 37055970501","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37055970502","Dare County, NC - 37055970502","2020","95.1%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37055970502","Dare County, NC - 37055970502","2020","99.2%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37055970601","Dare County, NC - 37055970601","2020","79.9%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37055970601","Dare County, NC - 37055970601","2020","99.3%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37055970602","Dare County, NC - 37055970602","2020","51.8%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37055970602","Dare County, NC - 37055970602","2020","68.6%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37057060101","Davidson County, NC - 37057060101","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37057060101","Davidson County, NC - 37057060101","2020","21.5%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37057060103","Davidson County, NC - 37057060103","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
